6,43
7,48
8,43
8,45
8,47
8,51
9,41
9,42
9,43
9,44
9,45
9,46
9,53
10,42
10,43
10,44
10,45
10,46
10,48
10,50
10,51
10,52
10,53
10,96
11,41
11,42
11,44
11,45
11,47
11,52
11,54
11,67
11,95
12,43
12,44
12,46
12,51
12,53
12,71
13,41
13,42
13,43
13,44
13,46
13,48
13,53
13,79
14,42
14,43
14,44
14,80
14,82
15,36
15,38
15,40
15,41
15,42
15,44
15,46
15,49
15,69
15,70
15,80
15,85
16,40
16,42
16,43
16,44
16,45
16,56
16,58
16,65
16,69
16,79
16,81
16,82
16,87
17,37
17,39
17,41
17,42
17,44
17,47
17,54
17,58
17,61
17,66
17,68
17,69
17,70
17,81
17,83
17,84
17,86
17,88
18,40
18,41
18,43
18,44
18,46
18,56
18,57
18,59
18,68
18,70
18,80
18,85
18,87
18,88
18,89
19,37
19,39
19,40
19,42
19,48
19,52
19,55
19,57
19,58
19,59
19,68
19,86
19,87
20,39
20,42
20,46
20,50
20,54
20,56
20,61
20,62
20,64
20,87
20,88
21,43
21,45
21,49
21,51
21,52
21,56
21,59
21,62
21,63
21,64
21,66
21,86
21,87
22,41
22,44
22,46
22,47
22,50
22,52
22,62
22,64
22,65
22,68
22,72
22,86
23,43
23,48
23,49
23,53
23,63
23,65
23,66
23,72
23,79
24,41
24,42
24,44
24,46
24,47
24,49
24,50
24,52
24,54
24,61
24,64
24,66
24,71
24,72
24,73
24,76
24,78
25,36
25,38
25,42
25,43
25,45
25,48
25,53
25,63
25,64
25,65
25,68
25,70
25,71
25,72
25,73
25,75
26,36
26,39
26,41
26,42
26,44
26,49
26,51
26,53
26,61
26,65
26,66
26,69
26,73
26,74
26,76
26,77
26,79
27,35
27,37
27,38
27,42
27,43
27,45
27,48
27,50
27,51
27,52
27,53
27,63
27,67
27,69
27,71
27,72
27,73
27,74
27,75
27,81
28,26
28,27
28,35
28,37
28,38
28,39
28,41
28,44
28,48
28,49
28,50
28,51
28,57
28,64
28,65
28,66
28,68
28,70
28,71
28,77
28,78
28,79
29,31
29,34
29,36
29,37
29,39
29,42
29,45
29,47
29,49
29,50
29,51
29,53
29,55
29,56
29,61
29,63
29,69
29,72
29,73
29,76
29,77
29,78
30,32
30,35
30,37
30,38
30,39
30,40
30,41
30,42
30,43
30,44
30,47
30,48
30,52
30,54
30,58
30,62
30,64
30,67
30,68
30,70
30,72
30,74
30,77
31,11
31,13
31,31
31,32
31,34
31,35
31,36
31,37
31,39
31,40
31,45
31,46
31,47
31,48
31,49
31,51
31,52
31,54
31,59
31,63
31,64
31,69
31,73
31,81
32,14
32,16
32,17
32,29
32,32
32,33
32,34
32,35
32,36
32,37
32,38
32,39
32,40
32,42
32,44
32,45
32,46
32,47
32,48
32,49
32,50
32,53
32,58
32,61
32,62
32,63
32,82
33,13
33,15
33,31
33,32
33,33
33,34
33,35
33,36
33,37
33,38
33,39
33,41
33,42
33,43
33,44
33,46
33,47
33,48
33,49
33,51
33,52
33,54
33,56
33,59
33,62
33,70
33,75
33,81
34,14
34,16
34,17
34,28
34,30
34,32
34,33
34,35
34,36
34,37
34,38
34,39
34,40
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,54
34,62
34,68
35,15
35,21
35,22
35,34
35,35
35,36
35,37
35,41
35,42
35,43
35,46
35,47
35,48
35,50
35,52
35,53
35,54
35,55
35,57
35,58
35,63
35,77
36,21
36,23
36,24
36,30
36,31
36,32
36,34
36,36
36,38
36,39
36,40
36,41
36,42
36,43
36,44
36,45
36,47
36,49
36,51
36,52
36,53
36,54
36,56
36,61
36,62
36,71
36,78
37,15
37,27
37,30
37,31
37,32
37,33
37,35
37,37
37,38
37,39
37,40
37,41
37,42
37,43
37,44
37,45
37,48
37,49
37,50
37,51
37,52
37,53
37,55
37,56
37,59
37,63
37,78
38,12
38,19
38,26
38,29
38,30
38,32
38,33
38,34
38,38
38,39
38,40
38,41
38,42
38,43
38,44
38,45
38,50
38,52
38,54
38,55
38,58
38,59
38,61
38,63
38,77
39,18
39,20
39,27
39,29
39,31
